company_searched,gtr_org_name,gtr_org_id,role,project_title,project_id,funder,grant_category,status,grant_value,lead_org,start_date,end_date,abstract
ConocoPhillips,ConocoPhillips,AA454600-7CF4-4B00-A083-0689910C3C29,Collaborator,Improving Interpretation Outcomes: quantifying biases and designing workflows for better seismic interpretation,1C66FCD6-2CA1-438B-8032-71BD5F5062CE,NERC,Research Grant,Closed,93214,University of Aberdeen,2015-03-01,2016-05-19,"Development of geological models of the sub-surface relies on the interpretation of largely remotely sensed data. We propose a program of knowledge exchange that shares existing information and trials new methods for determining the impact of human biases, anchoring and confidence, on the interpretation of data used to build geological models. From this knowledge exchange and creation we will create and promote optimal workflows for interpretation that minimize risk in the oil and gas industry f"
ConocoPhillips,ConocoPhillips Company,5642EB55-4AB5-4D17-B546-7786BAD1594A,Project Partner,Improving Interpretation Outcomes: quantifying biases and designing workflows for better seismic interpretation,1C66FCD6-2CA1-438B-8032-71BD5F5062CE,NERC,Research Grant,Closed,93214,University of Aberdeen,2015-03-01,2016-05-19,"Development of geological models of the sub-surface relies on the interpretation of largely remotely sensed data. We propose a program of knowledge exchange that shares existing information and trials new methods for determining the impact of human biases, anchoring and confidence, on the interpretation of data used to build geological models. From this knowledge exchange and creation we will create and promote optimal workflows for interpretation that minimize risk in the oil and gas industry f"
ConocoPhillips,ConocoPhillips Company,5642EB55-4AB5-4D17-B546-7786BAD1594A,Project Partner,CO-ORDINATING AND PUMP-PRIMING INTERNATIONAL EFFORTS FOR DIRECT MONITORING OF ACTIVE TURBIDITY CURRENTS AT GLOBAL 'TEST SITES',EDECF14D-E583-4EEE-B604-D5DA0F3E7248,NERC,Research Grant,Closed,333858,NOC (Up to 31.10.2019),2015-05-31,2016-06-29,"Turbidity currents are the volumetrically most import process for sediment transport on our planet. A single submarine flow can transport ten times the annual sediment flux from all of the world's rivers, and they form the largest sediment accumulations on Earth (submarine fans). These flows break strategically important seafloor cable networks that carry &gt; 95% of global data traffic, including the internet and financial markets, and threaten expensive seabed infrastructure used to recover oi"
ConocoPhillips,ConocoPhillips Company,5642EB55-4AB5-4D17-B546-7786BAD1594A,Project Partner,CO-ORDINATING AND PUMP-PRIMING INTERNATIONAL EFFORTS FOR DIRECT MONITORING OF ACTIVE TURBIDITY CURRENTS AT GLOBAL 'TEST SITES',EA6652D5-F455-46F4-8033-B5ED0D60E862,NERC,Research Grant,Closed,284801,Durham University,2016-08-31,2019-04-29,"Turbidity currents are the volumetrically most import process for sediment transport on our planet. A single submarine flow can transport ten times the annual sediment flux from all of the world's rivers, and they form the largest sediment accumulations on Earth (submarine fans). These flows break strategically important seafloor cable networks that carry &gt; 95% of global data traffic, including the internet and financial markets, and threaten expensive seabed infrastructure used to recover oi"
ConocoPhillips,ConocoPhillips UK Ltd,AB712F49-ECC7-49D5-AF02-8A69EFAB804C,Project Partner,MULTIPHASE FLOW IN VERTICAL AND DEVIATED PIPES,537827AF-3E5C-4EB5-89FF-107A7B4F5EF9,EPSRC,Research Grant,Closed,519910,University of Nottingham,2008-03-15,2011-03-14,"This proposal addresses the vital issue of prediction of multiphase flows in large diameter risers in off-shore hydrocarbon recovery. The riser is essentially a vertical or near-vertical pipe connecting the sea-bed collection pipe network (the flowlines) to a sea-surface installation, typically a floating receiving and processing vessel. In the early years of oil and gas exploration and production, the oil and gas companies selected the largest and most accessible off-shore fields to develop fir"
ConocoPhillips,ConocoPhillips UK Ltd,AB712F49-ECC7-49D5-AF02-8A69EFAB804C,Project Partner,MULTIPHASE FLOW IN VERTICAL AND DEVIATED PIPES,AD6D04A2-7CF6-4C1B-9491-B60137F95ED7,EPSRC,Research Grant,Closed,214858,CRANFIELD UNIVERSITY,2008-04-30,2011-04-29,"This proposal addresses the vital issue of prediction of multiphase flows in large diameter risers in off-shore hydrocarbon recovery. The riser is essentially a vertical or near-vertical pipe connecting the sea-bed collection pipe network (the flowlines) to a sea-surface installation, typically a floating receiving and processing vessel. In the early years of oil and gas exploration and production, the oil and gas companies selected the largest and most accessible off-shore fields to develop fir"
ConocoPhillips,ConocoPhillips UK Ltd,AB712F49-ECC7-49D5-AF02-8A69EFAB804C,Project Partner,MULTIPHASE FLOW IN VERTICAL AND DEVIATED PIPES,2AE40117-5176-4BFD-BF2B-C55E97E742BF,EPSRC,Research Grant,Closed,235485,Imperial College London,2008-05-31,2011-05-30,"This proposal addresses the vital issue of prediction of multiphase flows in large diameter risers in off-shore hydrocarbon recovery. The riser is essentially a vertical or near-vertical pipe connecting the sea-bed collection pipe network (the flowlines) to a sea-surface installation, typically a floating receiving and processing vessel. In the early years of oil and gas exploration and production, the oil and gas companies selected the largest and most accessible off-shore fields to develop fir"
ConocoPhillips,ConocoPhillips UK Limited,E395FDB8-5975-480C-98B1-956DBA290A59,Project Partner,Commercial development and application of the Re-Os geochronometer and tracer to petroleum systems,35A554D3-C031-43D6-89E1-05CE22FD1324,NERC,Research Grant,Closed,43605,Durham University,2014-01-17,2016-01-16,"Hydrocarbons and their derivative products are central to today's society. We know that the source of hydrocarbons are products of buried ancient plants and animals. Less clear, and question that petroleum geoscientists both academic and industrial are challenged with, is establishing the time that hydrocarbons, such as oil, form and how they are trapped in petroleum systems large enough to be exploited. To address this question of the origin and time of formation of hydrocarbons, the naturally "
ConocoPhillips,ConocoPhillips UK Limited,E395FDB8-5975-480C-98B1-956DBA290A59,Project Partner,Jurassic shale analogue study: from resource to reserve (JARR),26A5866E-83EB-4FE2-A25F-3C94A1563A9E,NERC,Research Grant,Closed,65737,Durham University,2013-12-01,2015-11-30,"Resource to reserve calculations in unconventional shale gas or oil exploitation depends on quanitifying and characterising &quot;sweet spots&quot;. Sweet spots typically occur where black shale deposits have high total organic carbon, stiff/brittle rheology, abundant natural fractures, sufficient thickness and maturity, and high gas-in-place. In turn, these characteristics are controlled by fundamental geological processes including organic productivity, run-off, diagenesis, and tectonic and bu"
Cuba Petróleo Union,Union of Writers and Artists of Cuba,F2899289-1A8A-424E-A4FD-DA5EE30C4C68,Project Partner,Growing into Music: A Study of Musical Enculturation in Oral Traditions. Follow on Project - Mali-Cuba: Music Across Generations.,303BDD92-B723-4E48-8A46-465C0808E51B,AHRC,Research Grant,Closed,24398,SOAS University of London,2011-02-14,2012-05-12,"The proposed activities arise from work by the &quot;Growing into Music&quot; research team, documenting and analyzing childhood music acquisition and transmission in oral musical traditions. Our proposal addresses the theme: &quot;Learning across and between the generations&quot;, by celebrating the historical connections that characterise Mali and Cuba's ongoing &quot;trans-Atlantic conversations&quot;. &quot;Mali-Cuba: music across generations&quot; focuses through events in Havana and Bamako"
Devon Energy,ENERGY ACTION DEVON,9FB8310D-6F69-4C85-8F5D-3FC823D6F1C7,Participant,Retrofit for the Future,6BB14E6B-4E7E-4482-A8B4-95DAB648CFAB,Innovate UK,Small Business Research Initiative,Closed,19685,ENERGY ACTION DEVON,2009-08-31,2009-11-30,The public description for this project has been requested but has not yet been received.
Devon Energy,ENERGY ACTION DEVON,9FB8310D-6F69-4C85-8F5D-3FC823D6F1C7,Participant,Retrofit for the Future,6CF79743-2470-41C6-8796-D5F60495811E,Innovate UK,BEIS-Funded Programmes,Closed,150000,ENERGY ACTION DEVON,2010-03-01,2013-03-31,The public description for this project has been requested but has not yet been received.
DNO ASA,DNO ASA,A5E6CD87-B36F-443E-B772-E7268FC88E70,Collaborator,Reservoir quality database (for enhanced prediction and risk reduction),316E8BDA-7A58-4BA7-AB20-7EF63853757B,NERC,Research Grant,Closed,71389,University of Liverpool,2015-03-01,2016-08-30,"As we explore for deeper and hotter oil and gas reservoirs, the quality (porosity and permeability) of the host reservoir rock becomes ever more critical, since burial and heating typically lead to extreme degrees of compaction and mineral cement growth (these are collectively known as diagenesis). There is no universal way of predicting sandstone reservoir quality, especially in high-pressure and high-temperature settings, so that this aspect of oil and gas exploration is becoming increasingly "
DOF Subsea,DOF Subsea,E7B804A7-41EB-46D5-A826-756DDB9EF9B7,Collaborator,UK Robotics and Artificial Intelligence Hub for Offshore Energy Asset Integrity Management,6AE9C598-E91F-4B12-8CD7-275979310530,ISCF,Research Grant,Closed,15223234,Heriot-Watt University,2017-10-01,2022-03-30,"The international offshore energy industry currently faces the triple challenges of an oil price expected to remain less than $50 a barrel, significant expensive decommissioning commitments of old infrastructure (especially North Sea) and small margins on the traded commodity price per KWh of offshore renewable energy. Further, the offshore workforce is ageing as new generations of suitable graduates prefer not to work in hazardous places offshore. Operators therefore seek more cost effective, s"
Ecopetrol,Ecopetrol,15DCC510-98BE-42EC-A782-EA3F2708255A,Collaborator,Exploiting NERC-funded research to beneficially impact upstream workflows in the petroleum industry,5B06C8CD-7C97-4FDD-A924-637A715D992F,NERC,Fellowship,Closed,232996,University of Leeds,2011-03-01,2014-02-28,"Exploiting NERC-funded research to beneficially impact upstream workflows in the petroleum industry. Significant economic impacts can derive from effective KE, through immediate application of knowledge, and also by enabling end-users to make their own connections between information, knowledge and application. This proposal aims to increase the impact of NERC-funded science from within the University of Leeds in a two-way exchange with industrial partners, through:
1) Executive Directorship of "
